Date,ppm,decimal,#days,1 yr ago,10 yr ago,since 1800,crude price,past_1,past_2,past_3,past_4,past_5
3/12/17,407.77,2017.1932,6,404.92,384.61,126.37,50.5,53.56,54.03,53.22,52.88,53.33
3/19/17,407.02,2017.2123,6,405.72,385.45,125.35,48.03,50.5,53.56,54.03,53.22,52.88
3/26/17,408.6,2017.2315,7,405.78,386.1,126.62,47.28,48.03,50.5,53.56,54.03,53.22
4/2/17,407.84,2017.2507,6,406.41,386.04,125.52,49.14,47.28,48.03,50.5,53.56,54.03
4/9/17,409.03,2017.2699,6,409.03,385.97,126.37,51.26,49.14,47.28,48.03,50.5,53.56
4/16/17,409.84,2017.289,6,407.69,387.7,126.85,53.19,51.26,49.14,47.28,48.03,50.5
4/23/17,410.17,2017.3082,6,407.76,387.08,126.88,51.09,53.19,51.26,49.14,47.28,48.03
4/30/17,409.39,2017.3274,5,407.88,386.67,125.9,49.12,51.09,53.19,51.26,49.14,47.28
5/7/17,409.52,2017.3466,7,407.98,386.69,125.91,47.21,49.12,51.09,53.19,51.26,49.14
5/14/17,410.6,2017.3658,5,407.58,386.53,126.99,47.04,47.21,49.12,51.09,53.19,51.26
5/21/17,410.2,2017.3849,7,408.36,387.02,126.7,49.24,47.04,47.21,49.12,51.09,53.19
5/28/17,409.77,2017.4041,7,407.75,387.15,126.49,50.21,49.24,47.04,47.21,49.12,51.09
6/4/17,409.89,2017.4233,7,406.95,387.04,126.92,48.48,50.21,49.24,47.04,47.21,49.12
6/11/17,409.63,2017.4425,4,407.46,386.59,127.04,46.57,48.48,50.21,49.24,47.04,47.21
6/18/17,408.51,2017.4616,6,407.01,385.84,126.37,45.3,46.57,48.48,50.21,49.24,47.04
6/25/17,407.95,2017.4808,7,406.15,385.39,126.29,43.09,45.3,46.57,48.48,50.21,49.24
7/2/17,408.28,2017.5,5,405.83,385.49,127.12,44.63,43.09,45.3,46.57,48.48,50.21
7/9/17,407.26,2017.5192,7,404.71,385.3,126.62,44.96,44.63,43.09,45.3,46.57,48.48
7/16/17,407.01,2017.5384,7,403.86,384.22,126.9,45.51,44.96,44.63,43.09,45.3,46.57
7/23/17,406.92,2017.5575,6,403.83,384.05,127.35,46.41,45.51,44.96,44.63,43.09,45.3
7/30/17,406.67,2017.5767,6,403.75,382.92,127.63,48.27,46.41,45.51,44.96,44.63,43.09
8/6/17,405.73,2017.5959,7,403.28,382.68,127.23,49.52,48.27,46.41,45.51,44.96,44.63
8/13/17,405.39,2017.6151,6,402.1,382.04,127.4,49.08,49.52,48.27,46.41,45.51,44.96
8/20/17,404.74,2017.6342,7,402.19,382.35,127.23,47.52,49.08,49.52,48.27,46.41,45.51
8/27/17,404.39,2017.6534,7,401.23,381.76,127.32,47.68,47.52,49.08,49.52,48.27,46.41
9/3/17,403.89,2017.6726,6,401.2,381.66,127.19,46.68,47.68,47.52,49.08,49.52,48.27
9/10/17,403.87,2017.6918,7,401.34,380.82,127.45,48.58,46.68,47.68,47.52,49.08,49.52
9/17/17,403.25,2017.711,5,401.28,381.05,127,49.07,48.58,46.68,47.68,47.52,49.08
9/24/17,402.95,2017.7301,6,400.92,380.98,126.77,50.12,49.07,48.58,46.68,47.68,47.52
10/1/17,403.15,2017.7493,6,401.05,381.09,126.92,51.77,50.12,49.07,48.58,46.68,47.68
10/8/17,403.61,2017.7685,7,401.69,381.11,127.25,50.23,51.77,50.12,49.07,48.58,46.68
10/15/17,404.14,2017.7877,6,401.86,381.35,127.55,50.77,50.23,51.77,50.12,49.07,48.58
10/22/17,404.19,2017.8068,6,402.11,381.69,127.3,51.74,50.77,50.23,51.77,50.12,49.07
10/29/17,404.34,2017.826,6,403.04,382,127.12,52.51,51.74,50.77,50.23,51.77,50.12
11/5/17,404.44,2017.8452,7,403.11,382.29,126.86,54.59,52.51,51.74,50.77,50.23,51.77
11/12/17,405.26,2017.8644,7,403.44,382.64,127.31,57.05,54.59,52.51,51.74,50.77,50.23
11/19/17,406.31,2017.8836,5,404.03,383.24,128.01,55.81,57.05,54.59,52.51,51.74,50.77
11/26/17,406.52,2017.9027,5,404.95,383.11,127.88,57.47,55.81,57.05,54.59,52.51,51.74
12/3/17,406.94,2017.9219,7,404.13,383.9,127.98,57.81,57.47,55.81,57.05,54.59,52.51
12/10/17,406.74,2017.9411,7,404.83,383.96,127.49,56.92,57.81,57.47,55.81,57.05,54.59
12/17/17,406.99,2017.9603,7,404.74,384.51,127.47,57.17,56.92,57.81,57.47,55.81,57.05
12/24/17,407.41,2017.9795,7,404.88,384.36,127.64,57.87,57.17,56.92,57.81,57.47,55.81
12/31/17,407.57,2017.9986,7,405.99,385.01,127.65,59.88,57.87,57.17,56.92,57.81,57.47
1/7/18,408.33,2018.0178,6,406.26,384.69,128.2,61.36,59.88,57.87,57.17,56.92,57.81
1/14/18,408.08,2018.037,7,406.31,386.21,127.77,63.26,61.36,59.88,57.87,57.17,56.92
1/21/18,408.47,2018.0562,6,406.97,386.48,127.99,63.77,63.26,61.36,59.88,57.87,57.17
1/28/18,408.07,2018.0753,7,406.25,386.84,127.46,65.14,63.77,63.26,61.36,59.88,57.87
2/4/18,408.4,2018.0945,7,406.33,386.28,127.66,65.32,65.14,63.77,63.26,61.36,59.88
2/11/18,408.56,2018.1137,7,406.16,386.17,127.72,62.01,65.32,65.14,63.77,63.26,61.36
2/18/18,408.65,2018.1329,7,406.99,385.44,127.71,60.56,62.01,65.32,65.14,63.77,63.26
2/25/18,409.09,2018.1521,7,407.58,385.55,128.03,62.47,60.56,62.01,65.32,65.14,63.77
3/4/18,410.03,2018.1712,7,406.79,386.18,128.82,62.07,62.47,60.56,62.01,65.32,65.14
3/11/18,408.91,2018.1904,6,407.77,385.9,127.51,61.65,62.07,62.47,60.56,62.01,65.32
3/18/18,409.32,2018.2096,7,406.82,386.17,127.69,61.28,61.65,62.07,62.47,60.56,62.01
3/25/18,410.22,2018.2288,6,408.53,387,128.3,64.11,61.28,61.65,62.07,62.47,60.56
4/1/18,409.39,2018.2479,7,407.93,388.61,127.15,64.97,64.11,61.28,61.65,62.07,62.47
4/8/18,409.65,2018.2671,4,408.82,386.87,127.07,63.07,64.97,64.11,61.28,61.65,62.07
4/15/18,411.26,2018.2863,2,409.76,386.8,128.35,66.02,63.07,64.97,64.11,61.28,61.65
4/22/18,411.88,2018.3055,6,410.18,387.7,128.68,67.55,66.02,63.07,64.97,64.11,61.28
4/29/18,409.86,2018.3247,5,409.28,387.44,126.43,67.91,67.55,66.02,63.07,64.97,64.11
5/6/18,411.26,2018.3438,4,409.68,389.01,127.69,68.38,67.91,67.55,66.02,63.07,64.97
5/13/18,412.07,2018.363,7,410.37,389.12,128.47,70.56,68.38,67.91,67.55,66.02,63.07
5/20/18,411.65,2018.3822,5,410.23,389.07,128.14,71.3,70.56,68.38,67.91,67.55,66.02
5/27/18,411.61,2018.4014,7,409.79,388.87,128.29,70.98,71.3,70.56,68.38,67.91,67.55
6/3/18,411.14,2018.4205,7,409.96,388.63,128.11,66.96,70.98,71.3,70.56,68.38,67.91
6/10/18,411.36,2018.4397,7,409.73,387.81,128.71,65.35,66.96,70.98,71.3,70.56,68.38
6/17/18,410.56,2018.4589,6,408.57,387.94,128.33,66.21,65.35,66.96,70.98,71.3,70.56
6/24/18,410.76,2018.4781,7,408.11,387.52,129.01,66.32,66.21,65.35,66.96,70.98,71.3
7/1/18,409.6,2018.4973,5,408.14,-999.99,128.34,74.03,66.32,66.21,65.35,66.96,70.98
7/8/18,409.35,2018.5164,6,407.24,-999.99,128.61,73.73,74.03,66.32,66.21,65.35,66.96
7/15/18,408.74,2018.5356,7,407.12,-999.99,128.52,71.96,73.73,74.03,66.32,66.21,65.35
7/22/18,408.48,2018.5548,7,406.98,386.2,128.78,68.95,71.96,73.73,74.03,66.32,66.21
7/29/18,407.65,2018.574,6,406.69,385.3,128.48,70.01,68.95,71.96,73.73,74.03,66.32
8/5/18,407.42,2018.5932,7,405.75,385.32,128.78,69.46,70.01,68.95,71.96,73.73,74.03
8/12/18,407.26,2018.6123,7,405.58,384.14,129.14,67.9,69.46,70.01,68.95,71.96,73.73
8/19/18,407.03,2018.6315,7,404.73,383.79,129.4,66.15,67.9,69.46,70.01,68.95,71.96
8/26/18,406.3,2018.6507,7,404.47,383.51,129.12,68.1,66.15,67.9,69.46,70.01,68.95
9/2/18,405.68,2018.6699,7,404.11,383.72,128.89,69.66,68.1,66.15,67.9,69.46,70.01
9/9/18,405.58,2018.689,7,403.77,383.28,129.1,68.51,69.66,68.1,66.15,67.9,69.46
9/16/18,405.88,2018.7082,7,403.36,383.54,129.6,68.96,68.51,69.66,68.1,66.15,67.9
9/23/18,405.74,2018.7274,6,402.99,383.24,129.56,70.28,68.96,68.51,69.66,68.1,66.15
9/30/18,405.69,2018.7466,7,403.1,382.99,129.5,72.84,70.28,68.96,68.51,69.66,68.1
10/7/18,405.77,2018.7658,7,403.58,383.01,129.45,75.13,72.84,70.28,68.96,68.51,69.66
10/14/18,406.2,2018.7849,6,404.01,383.15,129.66,72.96,75.13,72.84,70.28,68.96,68.51
10/21/18,406.81,2018.8041,7,404.23,383.26,129.97,70.24,72.96,75.13,72.84,70.28,68.96
10/28/18,406.67,2018.8233,6,404.27,384.18,129.5,67.43,70.24,72.96,75.13,72.84,70.28
11/4/18,407.18,2018.8425,5,404.45,384.02,129.65,65.06,67.43,70.24,72.96,75.13,72.84
11/11/18,408.94,2018.8616,5,405.09,384.37,131.04,61.57,65.06,67.43,70.24,72.96,75.13
11/18/18,408.78,2018.8808,6,406.23,384.64,130.52,56.92,61.57,65.06,67.43,70.24,72.96
11/25/18,408.58,2018.9,7,406.46,384.7,130,54.99,56.92,61.57,65.06,67.43,70.24
12/2/18,408.68,2018.9192,6,407.02,385.33,129.8,51.01,54.99,56.92,61.57,65.06,67.43
12/9/18,409.6,2018.9384,7,406.5,385.61,130.43,52.63,51.01,54.99,56.92,61.57,65.06
12/16/18,409.51,2018.9575,7,407.08,385.78,130.08,51.54,52.63,51.01,54.99,56.92,61.57
12/23/18,409.33,2018.9767,7,407.37,386.2,129.66,46.98,51.54,52.63,51.01,54.99,56.92
12/30/18,409.8,2018.9959,7,407.58,386.48,129.9,45.22,46.98,51.54,52.63,51.01,54.99
1/6/19,410.86,2019.0151,6,408.04,386.64,130.76,47,45.22,46.98,51.54,52.63,51.01
1/13/19,410.55,2019.0342,4,408.2,387.36,130.27,50.78,47,45.22,46.98,51.54,52.63
1/20/19,412.19,2019.0534,6,408.51,387.39,131.74,51.92,50.78,47,45.22,46.98,51.54
1/27/19,411.23,2019.0726,7,408.15,387.81,130.63,52.88,51.92,50.78,47,45.22,46.98
2/3/19,411.83,2019.0918,7,408.01,387.21,131.11,53.63,52.88,51.92,50.78,47,45.22
2/10/19,412.63,2019.111,6,408.75,387.39,131.8,53.53,53.63,52.88,51.92,50.78,47
2/17/19,411.19,2019.1301,7,408.65,387.83,130.26,53.88,53.53,53.63,52.88,51.92,50.78
2/24/19,412.62,2019.1493,7,408.97,388.64,131.57,56.74,53.88,53.53,53.63,52.88,51.92
3/3/19,412.37,2019.1685,7,409.98,389.19,131.18,56.12,56.74,53.88,53.53,53.63,52.88
3/10/19,412.37,2019.1877,7,409.12,388.93,131,56.35,56.12,56.74,53.88,53.53,53.63
3/17/19,412.02,2019.2068,7,409.25,388.5,130.42,57.81,56.35,56.12,56.74,53.88,53.53
3/24/19,411.53,2019.226,4,410.1,389.53,129.66,59.44,57.81,56.35,56.12,56.74,53.88
3/31/19,412.4,2019.2452,6,409.35,389.34,130.21,59.49,59.44,57.81,56.35,56.12,56.74
4/7/19,413.35,2019.2644,6,409.65,389.72,130.83,62.36,59.49,59.44,57.81,56.35,56.12
4/14/19,413.82,2019.2836,7,411.19,388.88,130.96,64.1,62.36,59.49,59.44,57.81,56.35
4/21/19,413.99,2019.3027,6,411.92,390.16,130.82,63.8,64.1,62.36,59.49,59.44,57.81
4/28/19,414.52,2019.3219,6,410.07,390.58,131.12,65.28,63.8,64.1,62.36,59.49,59.44
5/5/19,414.54,2019.3411,7,410.97,390.01,130.99,62.9,65.28,63.8,64.1,62.36,59.49
5/12/19,415.62,2019.3603,6,412.06,390.34,132.02,61.81,62.9,65.28,63.8,64.1,62.36
5/19/19,414.97,2019.3795,6,411.65,390.75,131.44,62.1,61.81,62.9,65.28,63.8,64.1
5/26/19,414.52,2019.3986,7,411.78,390.38,131.17,60.72,62.1,61.81,62.9,65.28,63.8
6/2/19,414.62,2019.4178,6,411.08,390.28,131.55,56.93,60.72,62.1,61.81,62.9,65.28
6/9/19,414.31,2019.437,6,411.41,390.39,131.6,52.97,56.93,60.72,62.1,61.81,62.9
6/16/19,414.09,2019.4562,7,410.57,389.42,131.81,52.52,52.97,56.93,60.72,62.1,61.81
6/23/19,413.65,2019.4753,6,410.92,388.77,131.83,54.75,52.52,52.97,56.93,60.72,62.1
6/30/19,413.66,2019.4945,7,409.77,388.85,132.33,58.38,54.75,52.52,52.97,56.93,60.72
7/7/19,412.32,2019.5137,7,409.27,388.7,131.5,57.32,58.38,54.75,52.52,52.97,56.93
7/14/19,412.38,2019.5329,3,408.77,388.42,132.08,59.02,57.32,58.38,54.75,52.52,52.97
7/21/19,411.08,2019.5521,5,408.55,387.88,131.31,56.74,59.02,57.32,58.38,54.75,52.52
7/28/19,410.29,2019.5712,7,407.74,387.49,131.05,56.05,56.74,59.02,57.32,58.38,54.75
8/4/19,410.56,2019.5904,7,407.53,387.29,131.84,56.55,56.05,56.74,59.02,57.32,58.38
8/11/19,410.5,2019.6096,7,407.26,386.16,132.3,53.28,56.55,56.05,56.74,59.02,57.32
8/18/19,409.8,2019.6288,6,407.09,385.93,132.1,55.31,53.28,56.55,56.05,56.74,59.02
8/25/19,409.68,2019.6479,6,406.49,385.79,132.44,55.5,55.31,53.28,56.55,56.05,56.74
9/1/19,409.07,2019.6671,7,405.71,385.33,132.23,55.21,55.5,55.31,53.28,56.55,56.05
9/8/19,408.84,2019.6863,7,405.5,384.9,132.32,55.73,55.21,55.5,55.31,53.28,56.55
9/15/19,408.74,2019.7055,6,405.86,384.8,132.45,56.16,55.73,55.21,55.5,55.31,53.28
9/22/19,408.55,2019.7247,7,405.83,384.96,132.37,59.33,56.16,55.73,55.21,55.5,55.31
9/29/19,408.2,2019.7438,7,405.68,384.05,132.01,56.9,59.33,56.16,55.73,55.21,55.5
10/6/19,408.61,2019.763,7,405.69,384.26,132.32,53.12,56.9,59.33,56.16,55.73,55.21
10/13/19,408.85,2019.7822,7,406.18,384.65,132.35,53.27,53.12,56.9,59.33,56.16,55.73
10/20/19,408.95,2019.8014,5,406.8,384.95,132.17,53.49,53.27,53.12,56.9,59.33,56.16
10/27/19,409.52,2019.8205,6,406.63,385.27,132.4,55.2,53.49,53.27,53.12,56.9,59.33
11/3/19,410.13,2019.8397,6,407.18,385.63,132.65,55.17,55.2,53.49,53.27,53.12,56.9
11/10/19,410.42,2019.8589,6,409.12,385.97,132.57,56.69,55.17,55.2,53.49,53.27,53.12
11/17/19,410.41,2019.8781,6,408.71,386.57,132.21,56.85,56.69,55.17,55.2,53.49,53.27
11/24/19,410.95,2019.8973,7,408.62,386.72,132.41,56.9,56.85,56.69,55.17,55.2,53.49
12/1/19,411.29,2019.9164,7,408.66,387.29,132.44,58.07,56.9,56.85,56.69,55.17,55.2
12/8/19,411.55,2019.9356,7,409.42,387.11,132.42,57.64,58.07,56.9,56.85,56.69,55.17
12/15/19,412.11,2019.9548,7,409.52,-999.99,132.72,59.25,57.64,58.07,56.9,56.85,56.69
12/22/19,412.43,2019.974,7,409.44,388.38,132.8,60.75,59.25,57.64,58.07,56.9,56.85
12/29/19,413.21,2019.9932,6,409.75,388.87,133.35,61.29,60.75,59.25,57.64,58.07,56.9
1/5/20,413.6,2020.0123,7,410.13,388.41,133.53,62.09,61.29,60.75,59.25,57.64,58.07
1/12/20,413.02,2020.0314,6,410.88,388.61,132.76,60.84,62.09,61.29,60.75,59.25,57.64
1/19/20,413.87,2020.0505,7,412.4,388.47,133.44,58.29,60.84,62.09,61.29,60.75,59.25
1/26/20,414.26,2020.0697,7,411.26,389.58,133.68,56.15,58.29,60.84,62.09,61.29,60.75
2/2/20,414.53,2020.0888,7,411.31,390.87,133.83,52.7,56.15,58.29,60.84,62.09,61.29
2/9/20,414.63,2020.1079,6,412.92,390.53,133.82,50.36,52.7,56.15,58.29,60.84,62.09
2/16/20,414.29,2020.127,7,411.44,390.65,133.37,50.83,50.36,52.7,56.15,58.29,60.84
2/23/20,413.95,2020.1462,7,412.46,388.96,132.92,53.14,50.83,50.36,52.7,56.15,58.29
3/1/20,414.09,2020.1653,7,412.13,391.58,132.93,48.36,53.14,50.83,50.36,52.7,56.15
3/8/20,414.34,2020.1844,6,412.79,391.47,133.01,45.57,48.36,53.14,50.83,50.36,52.7
3/15/20,414.51,2020.2036,6,411.97,391.43,132.95,32.39,45.57,48.36,53.14,50.83,50.36
3/22/20,415.78,2020.2227,4,411.46,390.97,133.96,24.19,32.39,45.57,48.36,53.14,50.83
3/29/20,415.98,2020.2418,6,412.59,391.67,133.85,19.44,24.19,32.39,45.57,48.36,53.14
4/5/20,416.68,2020.2609,7,412.88,391.32,134.21,21.69,19.44,24.19,32.39,45.57,48.36
4/12/20,416.51,2020.2801,7,413.85,393.07,133.7,24.41,21.69,19.44,24.19,32.39,45.57
4/19/20,416.12,2020.2992,6,413.93,393.48,133.01,20.12,24.41,21.69,19.44,24.19,32.39
4/26/20,417.05,2020.3183,7,414.68,393.4,133.69,3.32,20.12,24.41,21.69,19.44,24.19
5/3/20,417.06,2020.3374,6,414.32,393.17,133.53,15.71,3.32,20.12,24.41,21.69,19.44
5/10/20,417.03,2020.3566,6,415.53,392.9,133.43,23.46,15.71,3.32,20.12,24.41,21.69
5/17/20,417.21,2020.3757,5,414.95,393.67,133.66,26.4,23.46,15.71,3.32,20.12,24.41
5/24/20,417.67,2020.3948,7,414.62,392.85,134.28,33.1,26.4,23.46,15.71,3.32,20.12
5/31/20,417.44,2020.4139,6,414.51,393.49,134.3,34.19,33.1,26.4,23.46,15.71,3.32
6/7/20,416.58,2020.4331,5,414.62,392.94,133.79,37.32,34.19,33.1,26.4,23.46,15.71
6/14/20,416.5,2020.4522,7,414.01,392.04,134.13,37.87,37.32,34.19,33.1,26.4,23.46
6/21/20,416.28,2020.4713,7,413.73,391.65,134.36,38.35,37.87,37.32,34.19,33.1,26.4
6/28/20,415.67,2020.4904,7,413.62,391.35,134.24,39.22,38.35,37.87,37.32,34.19,33.1
7/5/20,415.47,2020.5096,7,412.36,390.61,134.55,39.85,39.22,38.35,37.87,37.32,34.19
7/12/20,414.76,2020.5287,7,412.63,390.03,134.35,40.44,39.85,39.22,38.35,37.87,37.32
7/19/20,414.11,2020.5478,6,411.55,390.42,134.23,40.57,40.44,39.85,39.22,38.35,37.87
7/26/20,413.45,2020.5669,7,410.2,389.96,134.09,41.34,40.57,40.44,39.85,39.22,38.35
8/2/20,413.4,2020.5861,4,410.57,388.92,134.57,40.69,41.34,40.57,40.44,39.85,39.22
8/9/20,412.98,2020.6052,6,410.53,389.07,134.66,41.57,40.69,41.34,40.57,40.44,39.85
8/16/20,412.62,2020.6243,5,409.98,388.58,134.8,42.08,41.57,40.69,41.34,40.57,40.44
8/23/20,412.19,2020.6434,7,409.65,387.66,134.85,42.73,42.08,41.57,40.69,41.34,40.57
8/30/20,411.82,2020.6626,7,409.07,387.77,134.89,42.93,42.73,42.08,41.57,40.69,41.34
9/6/20,411.6,2020.6817,7,409,386.44,135.01,41.84,42.93,42.73,42.08,41.57,40.69
9/13/20,411.7,2020.7008,7,408.73,387.19,135.35,37.38,41.84,42.93,42.73,42.08,41.57
9/20/20,411.23,2020.7199,6,408.57,387,135.03,39.55,37.38,41.84,42.93,42.73,42.08
9/27/20,411.29,2020.7391,7,408.21,386.96,135.11,39.78,39.55,37.38,41.84,42.93,42.73
10/4/20,411.28,2020.7582,7,408.56,387.17,135.02,38.99,39.78,39.55,37.38,41.84,42.93
10/11/20,411.35,2020.7773,7,408.8,387.05,134.9,40.19,38.99,39.78,39.55,37.38,41.84
10/18/20,411.75,2020.7964,6,408.96,387.73,135.04,40.33,40.19,38.99,39.78,39.55,37.38
10/25/20,411.71,2020.8156,7,409.44,388.02,134.68,40.43,40.33,40.19,38.99,39.78,39.55
11/1/20,411.99,2020.8347,6,410.1,388.22,134.6,37.32,40.43,40.33,40.19,38.99,39.78
11/8/20,412.98,2020.8538,7,410.44,388.37,135.23,37.71,37.32,40.43,40.33,40.19,38.99
11/15/20,412.76,2020.873,6,410.39,389.01,134.65,40.66,37.71,37.32,40.43,40.33,40.19
11/22/20,414.07,2020.8921,6,410.86,389.68,135.62,41.52,40.66,37.71,37.32,40.43,40.33
11/29/20,413.97,2020.9112,7,411.19,389.88,135.2,44.4,41.52,40.66,37.71,37.32,40.43
12/6/20,413.63,2020.9303,7,411.51,390.01,134.57,45.37,44.4,41.52,40.66,37.71,37.32
12/13/20,414.15,2020.9495,7,411.96,389.54,134.83,46.04,45.37,44.4,41.52,40.66,37.71
12/20/20,414.84,2020.9686,6,412.52,390.46,135.27,47.97,46.04,45.37,44.4,41.52,40.66
12/27/20,415.33,2020.9877,7,413.02,390.19,135.53,47.73,47.97,46.04,45.37,44.4,41.52
1/3/21,415.38,2021.0068,7,413.61,391.84,135.37,47.98,47.73,47.97,46.04,45.37,44.4
1/10/21,415.07,2021.026,5,412.98,390.83,134.86,50.09,47.98,47.73,47.97,46.04,45.37
1/17/21,415.42,2021.0452,7,414.01,391.8,135.04,52.75,50.09,47.98,47.73,47.97,46.04
1/24/21,416.01,2021.0644,7,413.96,391.68,135.48,52.82,52.75,50.09,47.98,47.73,47.97
1/31/21,417.12,2021.0836,7,414.5,392.19,136.46,52.52,52.82,52.75,50.09,47.98,47.73
2/7/21,416.91,2021.1027,6,414.91,391.64,136.12,55.39,52.52,52.82,52.75,50.09,47.98
